,target_table,target_column,target_field,source_table,source_column,confidence_score,mapping_type,business_reasoning,llm_provider,llm_enhanced,langgraph_iterations,final_confidence,improvement_attempted,source_matches_count,data_quality_concerns,alternate_mappings_count,processing_timestamp,batch_number,is_test_record
1942,ACCOUNT_LOAN_COLLECTION,ADT_FILE_SOURCE,ACCOUNT_LOAN_COLLECTION.ADT_FILE_SOURCE,RTXNAGREEMENT,TRAN_SOURCE_KEY,39,similarity_based,Similarity-based mapping with score: 0.390,rule_based,false,2,39,true,10,,2,2025-06-17T16:39:17.554589,20,false
1943,ACCOUNT_LOAN_COLLECTION,ADT_HASH_KEY,ACCOUNT_LOAN_COLLECTION.ADT_HASH_KEY,RTXNAGREEMENT,TRAN_SOURCE_KEY,34,similarity_based,Similarity-based mapping with score: 0.346,rule_based,false,2,34,true,10,,2,2025-06-17T16:39:20.349494,20,false
1944,ACCOUNT_LOAN_COLLECTION,DBT_SCD_ID,ACCOUNT_LOAN_COLLECTION.DBT_SCD_ID,SDBTYP,SDBTYPDESC,35,similarity_based,Similarity-based mapping with score: 0.350,rule_based,false,2,35,true,10,,2,2025-06-17T16:39:23.101085,20,false
1945,ACCOUNT_LOAN_COLLECTION,DBT_UPDATED_AT,ACCOUNT_LOAN_COLLECTION.DBT_UPDATED_AT,SP_DEBUG,DEBUGDATE,39,similarity_based,Similarity-based mapping with score: 0.393,rule_based,false,2,39,true,10,,2,2025-06-17T16:39:26.035604,20,false
1946,ACCOUNT_LOAN_COLLECTION,DBT_VALID_FROM,ACCOUNT_LOAN_COLLECTION.DBT_VALID_FROM,CTRYTAXIDTYP,TAXIDFORMAT,34,similarity_based,Similarity-based mapping with score: 0.343,rule_based,false,2,34,true,10,,2,2025-06-17T16:39:28.904433,20,false
1947,ACCOUNT_LOAN_COLLECTION,DBT_VALID_TO,ACCOUNT_LOAN_COLLECTION.DBT_VALID_TO,VIEW_ORGPAYEEORG,VALIDATIONDATE,36,similarity_based,Similarity-based mapping with score: 0.369,rule_based,false,2,36,true,10,,2,2025-06-17T16:39:31.702808,20,false
1948,ACCOUNT_LOAN_COLLECTION,RECORD_SK,ACCOUNT_LOAN_COLLECTION.RECORD_SK,VIEW_FILERECORD,RECORDDATA,48,similarity_based,Similarity-based mapping with score: 0.489,rule_based,false,2,48,true,10,,2,2025-06-17T16:39:34.495068,20,false
1949,ACCOUNT_LOAN_CURTAILMENT,ANB_ID,ACCOUNT_LOAN_CURTAILMENT.ANB_ID,VIEW_ACTVSUBACTV_PCI,TABLEID,71,banking_rule,Primary customer identifier for ANB banking system,banking_rules,false,2,71,true,10,,2,2025-06-17T16:39:37.306061,20,false
1950,ACCOUNT_LOAN_CURTAILMENT,ANB_SILVERLAKE_LNMAST_ID,ACCOUNT_LOAN_CURTAILMENT.ANB_SILVERLAKE_LNMAST_ID,WH_ACCTLOANCARVEOUT,ACCTLOANCARVEOUTDESC,23,similarity_based,Similarity-based mapping with score: 0.234,rule_based,false,3,23,true,5,,2,2025-06-17T16:39:40.790027,20,false
1951,ACCOUNT_LOAN_CURTAILMENT,ANB_ACCOUNT_ID,ACCOUNT_LOAN_CURTAILMENT.ANB_ACCOUNT_ID,STAGSEARCHFORPARTY,ACCOUNTNBR,72,banking_rule,Account unique identifier for banking operations,banking_rules,false,2,72,true,10,,2,2025-06-17T16:39:43.661369,20,false
1952,ACCOUNT_LOAN_CURTAILMENT,CURTAILMENT,ACCOUNT_LOAN_CURTAILMENT.CURTAILMENT,WH_DEPOSIT,RETIREMENT,45,similarity_based,Similarity-based mapping with score: 0.459,rule_based,false,2,45,true,10,,2,2025-06-17T16:39:46.842458,20,false
1953,ACCOUNT_LOAN_CURTAILMENT,ACCRUAL_CURTAILMENT_THIS_PERIOD,ACCOUNT_LOAN_CURTAILMENT.ACCRUAL_CURTAILMENT_THIS_PERIOD,WH_ACCTLOAN,WCOFPARTACCRUEDINTYTD,22,similarity_based,Similarity-based mapping with score: 0.224,rule_based,false,3,22,true,5,,2,2025-06-17T16:39:51.639287,20,false
1954,ACCOUNT_LOAN_CURTAILMENT,MTD_CURTAILMENTS,ACCOUNT_LOAN_CURTAILMENT.MTD_CURTAILMENTS,STMTDETAIL,STMTDETAILDESC,39,similarity_based,Similarity-based mapping with score: 0.396,rule_based,false,2,39,true,10,,2,2025-06-17T16:39:55.211396,20,false
1955,ACCOUNT_LOAN_CURTAILMENT,YTD_CURTAILMENTS,ACCOUNT_LOAN_CURTAILMENT.YTD_CURTAILMENTS,WH_ACCTLOAN,TOTALPAYMENTSDUE,38,similarity_based,Similarity-based mapping with score: 0.381,rule_based,false,2,38,true,10,,2,2025-06-17T16:39:58.740515,20,false
1956,ACCOUNT_LOAN_CURTAILMENT,POST_EXCESS_AS_A_PRINCIPAL_CURTAILMENT,ACCOUNT_LOAN_CURTAILMENT.POST_EXCESS_AS_A_PRINCIPAL_CURTAILMENT,RPT_IL_GNMARFS,CURTAILMENTAMT,-16,similarity_based,Similarity-based mapping with score: -0.170,rule_based,false,2,-16,true,5,,2,2025-06-17T16:40:03.648553,20,false
1957,ACCOUNT_LOAN_CURTAILMENT,CURTAILMENT_RECOUPMENT_PENALTY_TYPE,ACCOUNT_LOAN_CURTAILMENT.CURTAILMENT_RECOUPMENT_PENALTY_TYPE,WH_ACCTLOANCARVEOUT,ACCTLOANCARVEOUTDESC,20,similarity_based,Similarity-based mapping with score: 0.208,rule_based,false,3,20,true,5,,0,2025-06-17T16:40:08.587504,20,false
1958,ACCOUNT_LOAN_CURTAILMENT,PASS_CURTAILMENT_TO_SOLD_LOAN,ACCOUNT_LOAN_CURTAILMENT.PASS_CURTAILMENT_TO_SOLD_LOAN,WH_ACCTLOANCARVEOUT,ACCTLOANCARVEOUTDESC,22,similarity_based,Similarity-based mapping with score: 0.222,rule_based,false,3,22,true,5,,2,2025-06-17T16:40:13.114558,20,false
1959,ACCOUNT_LOAN_CURTAILMENT,CURTAILMENT_START_DATE,ACCOUNT_LOAN_CURTAILMENT.CURTAILMENT_START_DATE,STAGLOANRATEPMTNOTICE,CURRNOTICESTATDATE,44,similarity_based,Similarity-based mapping with score: 0.446,rule_based,false,2,44,true,10,,2,2025-06-17T16:40:17.131636,20,false
1960,ACCOUNT_LOAN_CURTAILMENT,CURTAILMENT_START_FREQUENCY,ACCOUNT_LOAN_CURTAILMENT.CURTAILMENT_START_FREQUENCY,STAGLOANRATEPMTNOTICE,CURRNOTICESTATCD,30,similarity_based,Similarity-based mapping with score: 0.302,rule_based,false,2,30,true,6,,2,2025-06-17T16:40:21.275430,20,false
1961,ACCOUNT_LOAN_CURTAILMENT,CURTAILMENT_START_FREQUENCY_CODE,ACCOUNT_LOAN_CURTAILMENT.CURTAILMENT_START_FREQUENCY_CODE,WH_ACCTLOANCARVEOUT,ACCTLOANCARVEOUTDESC,21,similarity_based,Similarity-based mapping with score: 0.218,rule_based,false,3,21,true,5,,2,2025-06-17T16:40:26.010321,20,false
1962,ACCOUNT_LOAN_CURTAILMENT,TOTAL_CURTAILMENTS,ACCOUNT_LOAN_CURTAILMENT.TOTAL_CURTAILMENTS,WH_ACCTLOAN,TOTALPAYMENTSDUE,58,banking_rule,Total amount or count for aggregation,banking_rules,false,2,58,true,10,,2,2025-06-17T16:40:29.565875,20,false
1963,ACCOUNT_LOAN_CURTAILMENT,CURTAILMENT_EXPIRE_DATE,ACCOUNT_LOAN_CURTAILMENT.CURTAILMENT_EXPIRE_DATE,COUPONBOOK,CURRCOUPONEXPIREDATE,44,similarity_based,Similarity-based mapping with score: 0.448,rule_based,false,2,44,true,10,,2,2025-06-17T16:40:33.425117,20,false
1964,ACCOUNT_LOAN_CURTAILMENT,NOTICE_OF_CURTAILMENT_DATE,ACCOUNT_LOAN_CURTAILMENT.NOTICE_OF_CURTAILMENT_DATE,STAGLOANRATEPMTNOTICE,CURRNOTICESTATDATE,37,similarity_based,Similarity-based mapping with score: 0.371,rule_based,false,2,37,true,10,,2,2025-06-17T16:40:37.498703,20,false
1965,ACCOUNT_LOAN_CURTAILMENT,CURTAILMENT_NOTICE_EXPIRE_DATE,ACCOUNT_LOAN_CURTAILMENT.CURTAILMENT_NOTICE_EXPIRE_DATE,COUPONBOOK,CURRCOUPONEXPIREDATE,36,similarity_based,Similarity-based mapping with score: 0.361,rule_based,false,2,36,true,10,,2,2025-06-17T16:40:41.843618,20,false
1966,ACCOUNT_LOAN_CURTAILMENT,CURTAILMENT_ALLOWABLE_DATE,ACCOUNT_LOAN_CURTAILMENT.CURTAILMENT_ALLOWABLE_DATE,VIEW_CARDTXN_PCI,CALENDARDATE,31,similarity_based,Similarity-based mapping with score: 0.316,rule_based,false,2,31,true,10,,2,2025-06-17T16:40:45.897324,20,false
1967,ACCOUNT_LOAN_CURTAILMENT,PAYOFF_CURTAILMENT_AMOUNT,ACCOUNT_LOAN_CURTAILMENT.PAYOFF_CURTAILMENT_AMOUNT,VIEW_WH_INVRLOANPROGRAM,PAYOFFREMITDAYS,31,similarity_based,Similarity-based mapping with score: 0.311,rule_based,false,2,31,true,10,,2,2025-06-17T16:40:49.905652,20,false
1968,ACCOUNT_LOAN_CURTAILMENT,PASS_RECOUPMENT_TO_SOLD_LOAN,ACCOUNT_LOAN_CURTAILMENT.PASS_RECOUPMENT_TO_SOLD_LOAN,WH_LOANS,SOLDBAL,18,similarity_based,Similarity-based mapping with score: 0.187,rule_based,false,2,18,true,5,,2,2025-06-17T16:40:54.112864,20,false
1969,ACCOUNT_LOAN_CURTAILMENT,RECOUPMENT_PERCENTAGE_TO_PASS_TO_SOLD_LOAN,ACCOUNT_LOAN_CURTAILMENT.RECOUPMENT_PERCENTAGE_TO_PASS_TO_SOLD_LOAN,WH_LOANS,SOLD,35,similarity_based,Similarity-based mapping with score: 0.357,rule_based,false,2,35,true,5,,2,2025-06-17T16:40:59.249029,20,false
1970,ACCOUNT_LOAN_CURTAILMENT,RECOUPMENT_FEE_ASSESSED_THIS_PERIOD,ACCOUNT_LOAN_CURTAILMENT.RECOUPMENT_FEE_ASSESSED_THIS_PERIOD,WH_ACCTLOANCARVEOUT,ACCTLOANCARVEOUTDESC,22,similarity_based,Similarity-based mapping with score: 0.228,rule_based,false,3,22,true,5,,2,2025-06-17T16:41:04.163707,20,false
1971,ACCOUNT_LOAN_CURTAILMENT,RECOUPMENT_FEE_PAID_YTD,ACCOUNT_LOAN_CURTAILMENT.RECOUPMENT_FEE_PAID_YTD,WH_ACCTLOAN,ESCINTPAIDACTVAMTYTD,32,similarity_based,Similarity-based mapping with score: 0.321,rule_based,false,2,32,true,9,,2,2025-06-17T16:41:08.040458,20,false
1972,ACCOUNT_LOAN_CURTAILMENT,RECOUPMENT_FEE_PAID_PREVIOUS_YTD,ACCOUNT_LOAN_CURTAILMENT.RECOUPMENT_FEE_PAID_PREVIOUS_YTD,WH_ACCTLOANCARVEOUT,ACCTLOANCARVEOUTDESC,23,similarity_based,Similarity-based mapping with score: 0.236,rule_based,false,3,23,true,5,,2,2025-06-17T16:41:12.843911,20,false
1973,ACCOUNT_LOAN_CURTAILMENT,PAYOFF_RECOUPMENT_AMOUNT,ACCOUNT_LOAN_CURTAILMENT.PAYOFF_RECOUPMENT_AMOUNT,VIEW_WH_INVRLOANPROGRAM,PAYOFFREMITDAYS,36,similarity_based,Similarity-based mapping with score: 0.367,rule_based,false,2,36,true,7,,2,2025-06-17T16:41:16.754635,20,false
1974,ACCOUNT_LOAN_CURTAILMENT,RECOUPMENT_RENEWAL_DATE,ACCOUNT_LOAN_CURTAILMENT.RECOUPMENT_RENEWAL_DATE,COUPONBOOK,NEWCOUPONEXPIREDATE,37,similarity_based,Similarity-based mapping with score: 0.371,rule_based,false,2,37,true,10,,2,2025-06-17T16:41:20.641143,20,false
1975,ACCOUNT_LOAN_CURTAILMENT,ADT_LOAD_DATE,ACCOUNT_LOAN_CURTAILMENT.ADT_LOAD_DATE,STAGLOANRATEPMTNOTICE,ADDDATE,52,banking_rule,Date when the audit record was loaded,banking_rules,false,2,52,true,10,,2,2025-06-17T16:41:23.509858,20,false
1976,ACCOUNT_LOAN_CURTAILMENT,ADT_FILE_SOURCE,ACCOUNT_LOAN_CURTAILMENT.ADT_FILE_SOURCE,RTXNAGREEMENT,TRAN_SOURCE_KEY,39,similarity_based,Similarity-based mapping with score: 0.390,rule_based,false,2,39,true,10,,2,2025-06-17T16:41:26.453052,20,false
1977,ACCOUNT_LOAN_CURTAILMENT,ADT_HASH_KEY,ACCOUNT_LOAN_CURTAILMENT.ADT_HASH_KEY,RTXNAGREEMENT,TRAN_SOURCE_KEY,34,similarity_based,Similarity-based mapping with score: 0.346,rule_based,false,2,34,true,10,,2,2025-06-17T16:41:29.314221,20,false
1978,ACCOUNT_LOAN_CURTAILMENT,DBT_SCD_ID,ACCOUNT_LOAN_CURTAILMENT.DBT_SCD_ID,SDBTYP,SDBTYPDESC,35,similarity_based,Similarity-based mapping with score: 0.350,rule_based,false,2,35,true,10,,2,2025-06-17T16:41:32.113811,20,false
1979,ACCOUNT_LOAN_CURTAILMENT,DBT_UPDATED_AT,ACCOUNT_LOAN_CURTAILMENT.DBT_UPDATED_AT,SP_DEBUG,DEBUGDATE,39,similarity_based,Similarity-based mapping with score: 0.393,rule_based,false,2,39,true,10,,2,2025-06-17T16:41:35.053663,20,false
1980,ACCOUNT_LOAN_CURTAILMENT,DBT_VALID_FROM,ACCOUNT_LOAN_CURTAILMENT.DBT_VALID_FROM,CTRYTAXIDTYP,TAXIDFORMAT,34,similarity_based,Similarity-based mapping with score: 0.343,rule_based,false,2,34,true,10,,2,2025-06-17T16:41:37.975178,20,false
1981,ACCOUNT_LOAN_CURTAILMENT,DBT_VALID_TO,ACCOUNT_LOAN_CURTAILMENT.DBT_VALID_TO,VIEW_ORGPAYEEORG,VALIDATIONDATE,36,similarity_based,Similarity-based mapping with score: 0.369,rule_based,false,2,36,true,10,,2,2025-06-17T16:41:41.149535,20,false
1982,ACCOUNT_LOAN_CURTAILMENT,RECORD_SK,ACCOUNT_LOAN_CURTAILMENT.RECORD_SK,VIEW_FILERECORD,RECORDDATA,48,similarity_based,Similarity-based mapping with score: 0.489,rule_based,false,2,48,true,10,,2,2025-06-17T16:41:43.940356,20,false
1983,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,ANB_ID,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.ANB_ID,VIEW_ACTVSUBACTV_PCI,TABLEID,71,banking_rule,Primary customer identifier for ANB banking system,banking_rules,false,2,71,true,10,,2,2025-06-17T16:41:46.838771,20,false
1984,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,ANB_SILVERLAKE_LNLINE_ID,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.ANB_SILVERLAKE_LNLINE_ID,WH_LOANS,ACCTNBR,51,banking_rule,Credit transaction indicator for accounting,banking_rules,false,4,51,true,5,,2,2025-06-17T16:41:51.698273,20,false
1985,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,ANB_SILVERLAKE_LNLINW_ID,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.ANB_SILVERLAKE_LNLINW_ID,WH_LOANS,ACCTNBR,52,banking_rule,Credit transaction indicator for accounting,banking_rules,false,4,52,true,5,,2,2025-06-17T16:41:56.581565,20,false
1986,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,ANB_CUSTOMER_ID,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.ANB_CUSTOMER_ID,VIEW_FEDENROLLMENT,USERID,63,banking_rule,Customer unique identifier for relationship management,banking_rules,false,2,63,true,10,,2,2025-06-17T16:41:59.821967,20,false
1987,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,LOAN_LINE_NUMBER,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.LOAN_LINE_NUMBER,VIEW_ACHFILERECORDWAREHOUSE,TRACENUMBER,60,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,60,true,10,,2,2025-06-17T16:42:03.513185,20,false
1988,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,CREDIT_LINE_STATUS,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.CREDIT_LINE_STATUS,STAGLOANTRIAL,CREDITLIMITAMT,66,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,66,true,10,,2,2025-06-17T16:42:07.386800,20,false
1989,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,MAIN_LINE_NUMBER,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.MAIN_LINE_NUMBER,VIEW_ACHFILERECORDWAREHOUSE,TRACENUMBER,60,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,60,true,10,,2,2025-06-17T16:42:11.044689,20,false
1990,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,LEADING_LINE_NUMBER,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.LEADING_LINE_NUMBER,DEDUCTSCHED,CLEARINGACCTNBR,54,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,54,true,10,,2,2025-06-17T16:42:14.957770,20,false
1991,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,CREDIT_LINE_AMOUNT,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.CREDIT_LINE_AMOUNT,STAGLOANTRIAL,CREDITLIMITAMT,67,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,67,true,10,,2,2025-06-17T16:42:18.759700,20,false
1992,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,EXPIRATION_DATE,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.EXPIRATION_DATE,VIEW_ORGPAYEEORG,VALIDATIONDATE,69,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,69,true,10,,2,2025-06-17T16:42:22.375012,20,false
1993,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,TYPE_OF_CREDIT_LINE,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.TYPE_OF_CREDIT_LINE,VIEW_WH_CARDS2_PCI,POSCREDITLIMITAMT,57,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,57,true,10,,2,2025-06-17T16:42:26.317632,20,false
1994,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,LINE_ADVANCES,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.LINE_ADVANCES,WH_ACCTLOAN,BILLADVANCEYN,67,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,67,true,10,,2,2025-06-17T16:42:29.855014,20,false
1995,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,LINE_AVAILABLE,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.LINE_AVAILABLE,RTXNAVAILPROCTYPBAL,AVAILBAL,61,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,61,true,10,,2,2025-06-17T16:42:33.393404,20,false
1996,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,ORIGINAL_LINE_AMOUNT,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.ORIGINAL_LINE_AMOUNT,VIEW_WH_ACCTCOMMON,ORIGINATINGPERSON,64,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,64,true,10,,2,2025-06-17T16:42:37.369639,20,false
1997,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,GUIDANCE_LINE,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.GUIDANCE_LINE,WH_ACCTLOAN,BILLADVANCEYN,56,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,56,true,10,,2,2025-06-17T16:42:40.938797,20,false
1998,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,COBORROWER1_CUSTOMER_ID,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.COBORROWER1_CUSTOMER_ID,VIEW_FILEPMIBILLING,BORROWERTAXID,70,banking_rule,Customer unique identifier for relationship management,banking_rules,false,2,70,true,10,,2,2025-06-17T16:42:45.079550,20,false
1999,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,COBORROWER2_CUSTOMER_ID,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.COBORROWER2_CUSTOMER_ID,VIEW_FILEPMIBILLING,BORROWERTAXID,70,banking_rule,Customer unique identifier for relationship management,banking_rules,false,2,70,true,10,,2,2025-06-17T16:42:49.238243,20,false
2000,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,COBORROWER3_CUSTOMER_ID,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.COBORROWER3_CUSTOMER_ID,VIEW_FILEPMIBILLING,BORROWERTAXID,70,banking_rule,Customer unique identifier for relationship management,banking_rules,false,2,70,true,10,,2,2025-06-17T16:42:53.365406,21,false
2001,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,COBORROWER4_CUSTOMER_ID,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.COBORROWER4_CUSTOMER_ID,VIEW_FILEPMIBILLING,BORROWERTAXID,70,banking_rule,Customer unique identifier for relationship management,banking_rules,false,2,70,true,10,,2,2025-06-17T16:42:57.540553,21,false
2002,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,SHARING_TYPE,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.SHARING_TYPE,WH_ADDR,ADDRLINETYPSEQ1,58,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,58,true,10,,2,2025-06-17T16:43:01.058699,21,false
2003,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,SHARE_PERCENTAGE_IN_OVERALL_LIMIT,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.SHARE_PERCENTAGE_IN_OVERALL_LIMIT,RPT_INVESTOR_CUTOFF,PERCENTOWNED,12,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,12,true,5,,2,2025-06-17T16:43:06.023585,21,false
2004,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,REVOLVING_AND_NON_REVOLVING,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.REVOLVING_AND_NON_REVOLVING,VIEW_ACCTGRPACCT,LNADVTODTREDUCESREVOLVAVAILYN,41,banking_rule,Credit transaction indicator for accounting,banking_rules,false,3,41,true,5,,2,2025-06-17T16:43:10.866420,21,false
2005,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,SECURED_UNSECURED_FLAG,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.SECURED_UNSECURED_FLAG,STAGSEARCHFORPARTY,ACCOUNTDESCRIPTION,42,banking_rule,Credit transaction indicator for accounting,banking_rules,false,3,42,true,5,,2,2025-06-17T16:43:15.206281,21,false
2006,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,FLOOR_LIMIT,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.FLOOR_LIMIT,STAGLOANTRIAL,LOANLIMITYN,66,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,66,true,10,,2,2025-06-17T16:43:18.580197,21,false
2007,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,CEILING_LIMIT,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.CEILING_LIMIT,WH_ACCTLOAN,ORIGLOANLIMIT,64,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,64,true,10,,2,2025-06-17T16:43:22.058888,21,false
2008,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,OVERALL_HIGH_USAGE,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.OVERALL_HIGH_USAGE,WH_INSPOLICY,COVERAGEAMT,51,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,51,true,9,,2,2025-06-17T16:43:25.841867,21,false
2009,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,OVERALL_AVG_USAGE,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.OVERALL_AVG_USAGE,WH_ACCTDEPOSIT,OVERDRAFTAVAIL,54,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,54,true,9,,2,2025-06-17T16:43:29.607040,21,false
2010,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,OVERALL_LOW_USAGE,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.OVERALL_LOW_USAGE,WH_INSPOLICY,COVERAGEAMT,52,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,52,true,10,,2,2025-06-17T16:43:33.364332,21,false
2011,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,HIGH_USAGE_DATE,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.HIGH_USAGE_DATE,VIEW_CARDAGREESTARTERCARD_PCI,USEDDATE,58,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,58,true,10,,2,2025-06-17T16:43:37.028283,21,false
2012,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,LOW_USAGE_DATE,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.LOW_USAGE_DATE,VIEW_PARTAGREE,CLOSEDATE,64,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,64,true,10,,2,2025-06-17T16:43:40.585784,21,false
2013,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,LINE_CALL_REPORT_CODE,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.LINE_CALL_REPORT_CODE,CREDITREPORTCOMMENT,CREDITREPORTCOMMENTDESC,53,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,53,true,10,,2,2025-06-17T16:43:44.809683,21,false
2014,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,ADVISED_UNADVISED_STATUS,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.ADVISED_UNADVISED_STATUS,DEDUCTSCHEDSUBMSTAT,DEDUCTSCHEDSUBMSTATDESC,52,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,52,true,8,,2,2025-06-17T16:43:49.017619,21,false
2015,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,LINE_ORIGINAL_TERM,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.LINE_ORIGINAL_TERM,VIEW_ACHFILERECORDWAREHOUSE,ORIGINATORID,60,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,60,true,10,,2,2025-06-17T16:43:52.832453,21,false
2016,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,LINE_ORIGINAL_TERM_CODE,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.LINE_ORIGINAL_TERM_CODE,VIEW_ACHFILERECORDWAREHOUSE,ORIGINATORID,56,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,56,true,10,,2,2025-06-17T16:43:57.083162,21,false
2017,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,CREDIT_LINE_BRANCH,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.CREDIT_LINE_BRANCH,VIEW_CREDITBURPULL_PCI,CREDITBURPULLNBR,60,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,60,true,10,,2,2025-06-17T16:44:01.079616,21,false
2018,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,CREDIT_LINE_OFFICER,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.CREDIT_LINE_OFFICER,VIEW_WH_ACCTCOMMON,ACCTOFFICER,59,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,59,true,10,,2,2025-06-17T16:44:04.992785,21,false
2019,ACCOUNT_LOAN_CUSTOMER_CREDITLINE,ADT_LOAD_DATE,ACCOUNT_LOAN_CUSTOMER_CREDITLINE.ADT_LOAD_DATE,STAGLOANRATEPMTNOTICE,ADDDATE,52,banking_rule,Date when the audit record was loaded,banking_rules,false,2,52,true,10,,2,2025-06-17T16:44:08.109632,21,false
