target_table,target_column,source_table,source_column,confidence_score,mapping_method,domain,search_time
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,QUALITY_RATING_HISTORY_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,QUALITY_RATING_SOURCE_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,QUALITY_RATING,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,EFFECTIVE_FROM_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,CREATED_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,MODIFIED_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,MODIFIED_BY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,ASSET_CODE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,ASSET_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,EFFECTIVE_TO_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,ADT_HASH_KEY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,DBT_SCD_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,DBT_UPDATED_AT,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,DBT_VALID_FROM,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,DBT_VALID_TO,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ASSETS_QUALITY_RATING_HISTORY,RECORD_SK,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,ANB_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,ANB_SILVERLAKE_DDBALH_T_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,ANB_ACCOUNT_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,HISTORY_STATUS,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,ACCOUNT_NUMBER,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,ACCOUNT_TYPE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,HISTORY_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,CURRENT_BALANCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,COLLECTED_BALANCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,AVAILABLE_BALANCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,ACCRUAL_LEDGER_BALANCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,ACCRUAL_COLLECTED_BALANCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,ACCRUAL_AVAILABLE_BALANCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,INTEREST_BEARING,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,DAYS_REMAINING,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,END_OF_MONTH,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,PROCESSING_DAY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,INTEREST_RATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,CARD_OPT_IN_FSLASH_OUT_CURRENT_BUSINESS,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,ORIGINAL_CURRENT_BALANCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,ADT_HASH_KEY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_DEMAND_DEPOSIT_DAILY_BALANCE_HISTORY,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,ANB_ID,FUNDTRANSFERCREDIT,RTXNNBR,11.761990189552307,semantic_search,transaction,0.277235746383667
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,ANB_SILVERLAKE_DDEFTHV1_ID,RTXNFUNDTYP,ACCTNBR,7.876875996589661,semantic_search,transaction,0.24697256088256836
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,ANB_ACCOUNT_ID,FUNDTRANSFERCREDIT,ACCTNBR,9.621002674102783,semantic_search,transaction,0.27587032318115234
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,ROW_NUM,FUNDTRANSFERCREDIT,TXNREFERENCE,21.715844869613647,semantic_search,transaction,0.2785365581512451
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,RECORD_KEY,CASHBOXTXNFUNDTYP,CASHBOXTXNNBR,12.465104460716248,semantic_search,transaction,0.24034428596496582
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,FORN_KEY,RTXNFUNDTYP,ACCTNBR,16.327647864818573,semantic_search,transaction,0.22439336776733398
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,ACCOUNT_NUMBER,RTXNFUNDTYP,ACCTNBR,17.706061899662018,semantic_search,transaction,0.26802515983581543
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,ACCOUNT_TYPE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,TRANSACTION_KEY,CASHBOXTXNFUNDTYP,CASHBOXTXNNBR,10.026831030845642,semantic_search,transaction,0.27289891242980957
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,TRANSACTION_DESCRIPTION,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,ROW_MAINTENANCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,TRANSACTION_STATUS,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,INPUT_SOURCE,FUNDTRANSFERCREDIT,TXNREFERENCE,13.45825970172882,semantic_search,transaction,0.2704622745513916
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,LAST_MAINTENANCE_TIMESTAMP,FUNDTRANSFERSTATHIST,DATELASTMAINT,23.218664228916168,semantic_search,transaction,0.23996281623840332
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,ADT_LOAD_DATE,FUNDTRANSFERDEBIT,INSTRDATE,21.99645221233368,semantic_search,transaction,0.27326273918151855
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ELECTRONIC_FUND_TRANSACTION_DESCRIPTION,ADT_HASH_KEY,CASHBOXTXNFUNDTYP,CASHBOXTXNNBR,3.276711106300354,semantic_search,transaction,0.24090862274169922
ACCOUNT_ELECTRONIC_FUND_TRANSFER_TRANSACTION_HISTORY,ANB_ID,FUNDTRANSFERCREDIT,RTXNNBR,4.975260496139526,semantic_search,transaction,0.2564399242401123
ACCOUNT_ELECTRONIC_FUND_TRANSFER_TRANSACTION_HISTORY,ANB_SILVERLAKE_DDEFTH_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ELECTRONIC_FUND_TRANSFER_TRANSACTION_HISTORY,ANB_ACCOUNT_ID,FUNDTRANSFERDEBIT,ACCTNBR,4.8225390911102295,semantic_search,transaction,0.2534351348876953
ACCOUNT_ELECTRONIC_FUND_TRANSFER_TRANSACTION_HISTORY,RECORD_ID,FUNDTRANSFERSTATHIST,EFFDATETIME,4.394702315330505,semantic_search,transaction,0.2704756259918213
ACCOUNT_ELECTRONIC_FUND_TRANSFER_TRANSACTION_HISTORY,EFT_CODE,FUNDTRANSFERCREDIT,EXECDATE,0.4795140027999878,semantic_search,transaction,0.2864875793457031
ACCOUNT_ELECTRONIC_FUND_TRANSFER_TRANSACTION_HISTORY,RECORD_KEY,FUNDTRANSFERSTATHIST,EFFDATETIME,6.112402677536011,semantic_search,transaction,0.2749760150909424
ACCOUNT_ELECTRONIC_FUND_TRANSFER_TRANSACTION_HISTORY,DESCRIPTION_1,FUNDTRANSFERCREDIT,TXNREFERENCE,10.328894555568695,semantic_search,transaction,0.2439572811126709
ACCOUNT_ELECTRONIC_FUND_TRANSFER_TRANSACTION_HISTORY,DESCRIPTION_2,FUNDTRANSFERCREDIT,TXNREFERENCE,10.70070207118988,semantic_search,transaction,0.2630596160888672
ACCOUNT_ELECTRONIC_FUND_TRANSFER_TRANSACTION_HISTORY,ACCOUNT_NUMBER,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ELECTRONIC_FUND_TRANSFER_TRANSACTION_HISTORY,ACCOUNT_TYPE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ELECTRONIC_FUND_TRANSFER_TRANSACTION_HISTORY,TRANSACTION_CODE,FUNDTRANSFERCREDIT,TXNREFERENCE,1.3714122772216797,semantic_search,transaction,0.23470354080200195
ACCOUNT_ELECTRONIC_FUND_TRANSFER_TRANSACTION_HISTORY,TRANSACTION_AMOUNT,FUNDTRANSFERCREDIT,TXNREFERENCE,7.18547523021698,semantic_search,transaction,0.23055243492126465
ACCOUNT_ELECTRONIC_FUND_TRANSFER_TRANSACTION_HISTORY,ADT_HASH_KEY,FUNDTRANSFERSTATHIST,EFFDATETIME,0.9316340088844299,semantic_search,transaction,0.23450350761413574
ACCOUNT_ELECTRONIC_FUND_TRANSFER_TRANSACTION_HISTORY,ADT_FILE_SOURCE,FUNDTRANSFERDEBIT,INSTRDATE,6.335415244102478,semantic_search,transaction,0.24140048027038574
ACCOUNT_ELECTRONIC_FUND_TRANSFER_TRANSACTION_HISTORY,ADT_LOAD_DATE,FUNDTRANSFERSTATHIST,EFFDATETIME,22.33752191066742,semantic_search,transaction,0.23952507972717285
ACCOUNT_LOAN_BILL_PAYMENTS,ANB_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,ANB_SILVERLAKE_LNBILL_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,ANB_ACCOUNT_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,ACCOUNT_NUMBER,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,ACCOUNT_TYPE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,BILLING_DATE,BILLPAYTXNBCHOSTBILLPMTREV,REQUESTDATE,31.1150661110878,semantic_search,transaction,0.24473834037780762
ACCOUNT_LOAN_BILL_PAYMENTS,ORIGINAL_PRINCIPAL,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,ORIGINAL_INTEREST,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,ORIGINAL_TOTAL,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,REMAINING_PRINCIPAL,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,REMAINING_INTEREST,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,TOTAL_REMAINING,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,MEMO_POST_PRINCIPAL,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,MEMO_POST_INTEREST,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,TOTAL_MEMO_POST,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,BILL_SOURCE,BILLPAYTXNBCBILLPMT,FROMACCTTYPCD,13.193545639514923,semantic_search,transaction,0.27071189880371094
ACCOUNT_LOAN_BILL_PAYMENTS,BILLED_DATE,BILLPAYTXNBCHOSTBILLPMTREV,REQUESTDATE,31.965744197368622,semantic_search,transaction,0.2520127296447754
ACCOUNT_LOAN_BILL_PAYMENTS,SYSTEM_PAID_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,BILL_PROCESSED_DUE_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,ADT_HASH_KEY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,DBT_SCD_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,DBT_UPDATED_AT,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,DBT_VALID_FROM,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_BILL_PAYMENTS,DBT_VALID_TO,BILLPAYTXNACCTSUBACCT,LEDGERBAL,5.890053808689117,semantic_search,transaction,0.22897887229919434
ACCOUNT_LOAN_BILL_PAYMENTS,RECORD_SK,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,ANB_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,ANB_SILVERLAKE_LNSCHD_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,ANB_ACCOUNT_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,ACCOUNT_NUMBER,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,ACCOUNT_TYPE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,SEQUENCE_NUMBER,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,BEGIN_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,END_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,DUE_FOR_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,PAYMENT_TERM,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,NO_OF_PAYMENTS_MADE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,PAYMENT_AMOUNT,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,ESCROW_AMOUNT,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,PI_AMOUNT,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,PAYMENT_FREQUENCY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,PAYMENT_FREQUENCY_CODE_TYPE_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,SEMI_MONTHLY_1ST_DAY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,SEMI_MONTHLY_2ND_DAY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,PAYMENT_CODE_TYPE_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,SKIP_PAYMENT,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,REPEAT,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,REPEAT_FREQUENCY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,REPEAT_FREQUENCY_CODE_TYPE_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,ADT_HASH_KEY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,DBT_SCD_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,DBT_VALID_FROM,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,DBT_VALID_TO,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,DBT_UPDATED_AT,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_PAYMENT_SCHEDULE,RECORD_SK,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,ANB_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,ANB_SILVERLAKE_LNMAST_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,ANB_ACCOUNT_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_TAX_DISBURSEMENTS,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_TAX_DISB_EXPIRATION_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_HAZARD_DISBURSEMENTS,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_HAZARD_EXPIRY_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_OPTIONAL_INSURANCE_DISB,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_OPTIONAL_DISB_EXPIRY_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_LOAN_SALE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_LOAN_SALE_EXPIRY_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_NOTICES,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_NOTICES_EXPIRY_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_CREDIT_REPORTING,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_CRED_RPT_EXPIRY_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_PREPAYMENTS,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_PREPAYMENTS_EXPIRY_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_ACCRUAL,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_ACCRUAL_EXPIRY_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_CORRESPONDENCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_CORRESP_EXPIRY_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_IRS_REPORTING,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_IRS_RPT_EXPIRY_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_STATMENTS,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_STATEMENT_EXPIRY_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_COUPON_GENERATION,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_COUPON_EXPIRY_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_ALL_ESCROW_DISBURSEMENTS,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_ESC_DISB_EXPIRY_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_ESCROW_ANALYSIS,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,STOP_ESC_ANAL_EXPIRY_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,ADT_HASH_KEY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,DBT_SCD_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,DBT_UPDATED_AT,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,DBT_VALID_FROM,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,DBT_VALID_TO,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_LOAN_STOP_PAYMENTS,RECORD_SK,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ONLINE_BOOKED_TRANSFER_SUMMARY,ANB_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ONLINE_BOOKED_TRANSFER_SUMMARY,PERIOD,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ONLINE_BOOKED_TRANSFER_SUMMARY,TOTAL_NUMBER_OF_TRANSFERS,ACCTRTXNSVCGRPPROCESS,TRANSCOUNT,13.113162219524384,semantic_search,transaction,0.21222424507141113
ACCOUNT_ONLINE_BOOKED_TRANSFER_SUMMARY,TOTAL_TRANSFER_AMOUNT,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ONLINE_BOOKED_TRANSFER_SUMMARY,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ONLINE_BOOKED_TRANSFER_SUMMARY,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ONLINE_BOOKED_TRANSFER_SUMMARY,ADT_HASH_KEY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ONLINE_PROCESSED_TRANSFER_SUMMARY,ANB_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
